Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196603","Water - Precipitation - unspecified (not reported)","1966-03-15","1966-03-01","1966-03-31","","","","","","20.9","1.2","International Atomic Energy Agency","291","12.6","11.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196604","Water - Precipitation - unspecified (not reported)","1966-04-15","1966-04-01","1966-04-30","","","","","","17.9","0.8","International Atomic Energy Agency","198","11.6","11.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196605","Water - Precipitation - unspecified (not reported)","1966-05-15","1966-05-01","1966-05-31","","","","","","14","0.9","International Atomic Energy Agency","225","11.1","10.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196606","Water - Precipitation - unspecified (not reported)","1966-06-15","1966-06-01","1966-06-30","","","","","","13.7","0.7","International Atomic Energy Agency","281","10.4","10.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196607","Water - Precipitation - unspecified (not reported)","1966-07-15","1966-07-01","1966-07-31","","","","","","26.3","1.4","International Atomic Energy Agency","252","9.1","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196608","Water - Precipitation - unspecified (not reported)","1966-08-15","1966-08-01","1966-08-31","","","","","","28.2","1.7","International Atomic Energy Agency","447","8.5","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196609","Water - Precipitation - unspecified (not reported)","1966-09-15","1966-09-01","1966-09-30","","","","","","26.4","1.2","International Atomic Energy Agency","246","9.8","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196610","Water - Precipitation - unspecified (not reported)","1966-10-15","1966-10-01","1966-10-31","","","","","","48.2","2.8","International Atomic Energy Agency","321","10.4","10.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196611","Water - Precipitation - unspecified (not reported)","1966-11-15","1966-11-01","1966-11-30","","","","","","24","1.2","International Atomic Energy Agency","169","11","9.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196612","Water - Precipitation - unspecified (not reported)","1966-12-15","1966-12-01","1966-12-31","","","","","","21.3","1.1","International Atomic Energy Agency","212","12.1","11.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196701","Water - Precipitation - rain","1967-01-15","1967-01-01","1967-01-31","","","","","","20.6","1.2","International Atomic Energy Agency","213","12.7","11.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196702","Water - Precipitation - rain","1967-02-15","1967-02-01","1967-02-28","","","","","","15.8","0.8","International Atomic Energy Agency","173","14.3","13.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196703","Water - Precipitation - rain","1967-03-15","1967-03-01","1967-03-31","","","","","","13.6","1","International Atomic Energy Agency","184","13.4","12.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196704","Water - Precipitation - rain","1967-04-15","1967-04-01","1967-04-30","","","","","","","","","320","12.3","12"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196705","Water - Precipitation - rain","1967-05-15","1967-05-01","1967-05-31","","","","","","25.2","1.4","International Atomic Energy Agency","291","10.5","10.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196706","Water - Precipitation - rain","1967-06-15","1967-06-01","1967-06-30","","","","","","25.2","1.6","International Atomic Energy Agency","272","9","9.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196707","Water - Precipitation - rain","1967-07-15","1967-07-01","1967-07-31","","","","","","12.9","1","International Atomic Energy Agency","250","8","8.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196708","Water - Precipitation - rain","1967-08-15","1967-08-01","1967-08-31","","","","","","37.5","2.1","International Atomic Energy Agency","407","7.9","8.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196709","Water - Precipitation - rain","1967-09-15","1967-09-01","1967-09-30","","","","","","30.5","1.6","International Atomic Energy Agency","326","9.3","9.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196710","Water - Precipitation - rain","1967-10-15","1967-10-01","1967-10-31","","","","","","34.9","1.9","International Atomic Energy Agency","372","9.7","9.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196711","Water - Precipitation - rain","1967-11-15","1967-11-01","1967-11-30","","","","","","25","1.1","International Atomic Energy Agency","226","10.4","10.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196712","Water - Precipitation - rain","1967-12-15","1967-12-01","1967-12-31","","","","","","23.3","1.4","International Atomic Energy Agency","189","12.8","11.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196801","Water - Precipitation - rain","1968-01-15","1968-01-01","1968-01-31","","","","","","18.7","0.9","International Atomic Energy Agency","112","14.3","13.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196802","Water - Precipitation - rain","1968-02-15","1968-02-01","1968-02-29","","","","","","12.2","0.9","International Atomic Energy Agency","122","16.4","15.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196803","Water - Precipitation - rain","1968-03-15","1968-03-01","1968-03-31","","","","","","12.5","0.9","International Atomic Energy Agency","227","14.2","13.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196804","Water - Precipitation - rain","1968-04-15","1968-04-01","1968-04-30","","","","","","14.1","0.8","International Atomic Energy Agency","270","13","12.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196805","Water - Precipitation - rain","1968-05-15","1968-05-01","1968-05-31","","","","","","20","1.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","208","12.8","12.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196806","Water - Precipitation - rain","1968-06-15","1968-06-01","1968-06-30","","","","","","22.6","1.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","217","10.6","10.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196807","Water - Precipitation - rain","1968-07-15","1968-07-01","1968-07-31","","","","","","23.8","1.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","194","8.4","9.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196808","Water - Precipitation - rain","1968-08-15","1968-08-01","1968-08-31","","","","","","37.8","2.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","153","8.1","8.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196809","Water - Precipitation - rain","1968-09-15","1968-09-01","1968-09-30","","","","","","40.6","2.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","334","9","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196810","Water - Precipitation - rain","1968-10-15","1968-10-01","1968-10-31","","","","","","37.8","2.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","250","9.6","9.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196811","Water - Precipitation - rain","1968-11-15","1968-11-01","1968-11-30","","","","","","39.7","2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","310","11.1","10.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196812","Water - Precipitation - rain","1968-12-15","1968-12-01","1968-12-31","","","","","","44.9","2.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","179","12.3","11.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196901","Water - Precipitation - rain","1969-01-15","1969-01-01","1969-01-31","","","","","","46.4","2.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","265","13.2","12.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196902","Water - Precipitation - rain","1969-02-15","1969-02-01","1969-02-28","","","","","","33.1","2.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","193","13.1","12.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196903","Water - Precipitation - rain","1969-03-15","1969-03-01","1969-03-31","","","","","","43.7","3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","151","13.6","12.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196904","Water - Precipitation - rain","1969-04-15","1969-04-01","1969-04-30","","","","","","21.4","1.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","136","11.8","10.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196905","Water - Precipitation - rain","1969-05-15","1969-05-01","1969-05-31","","","","","","13.9","1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","133","12","11.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196906","Water - Precipitation - rain","1969-06-15","1969-06-01","1969-06-30","","","","","","45.1","2.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","282","8.9","9.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196907","Water - Precipitation - rain","1969-07-15","1969-07-01","1969-07-31","","","","","","13.7","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","357","9.4","10.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196908","Water - Precipitation - rain","1969-08-15","1969-08-01","1969-08-31","","","","","","19.1","1.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","291","8.7","9.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196909","Water - Precipitation - rain","1969-09-15","1969-09-01","1969-09-30","","","","","","23.4","1.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","364","9.6","10.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","196910","Water - Precipitation - rain","1969-10-15","1969-10-01","1969-10-31","","","","","","34.4","1.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","355","10.8","10.6"
